Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
BEN,Benin,2021,2.311558483662369,2.311558483662369,75.0,AF
BEN,Benin,2024,2.3231054526183805,2.3231054526183805,76.0,AF
BGD,Bangladesh,2019,2.1092936485080687,2.1092936485080687,79.0,AS
BGD,Bangladesh,2021,2.113829330629902,2.113829330629902,81.0,AS
BGD,Bangladesh,2024,2.1383699294450813,2.1383699294450813,82.0,AS
BGR,Bulgaria,2019,2.772583990738984,2.772583990738984,49.0,EU
BGR,Bulgaria,2021,2.8138752894636005,2.8138752894636005,53.0,EU
BGR,Bulgaria,2024,2.8227760165813365,2.8227760165813365,54.0,EU
BHR,Bahrain,2019,1.1152834157523783,1.1152834157523783,119.0,AS
BHR,Bahrain,2021,1.1332706404634971,1.1332706404634971,119.0,AS
BHR,Bahrain,2024,1.2213575443350904,1.2213575443350904,119.0,AS
BIH,Bosnia and Herzegovina,2019,1.3709809091434102,1.3709809091434102,111.0,EU
BIH,Bosnia and Herzegovina,2021,1.6991200152427084,1.6991200152427084,100.0,EU
BIH,Bosnia and Herzegovina,2024,1.7399892888911854,1.7399892888911854,99.0,EU
BOL,Bolivia,2019,3.58348381119844,3.58348381119844,29.0,SA
BOL,Bolivia,2021,3.609710713096115,3.609710713096115,28.0,SA
BOL,Bolivia,2024,3.646782493763911,3.646782493763911,28.0,SA
BRA,Brazil,2019,6.138282511294695,6.138282511294695,4.0,SA
BRA,Brazil,2021,6.229106903422335,6.229106903422335,3.0,SA
BRA,Brazil,2024,6.190672305611916,6.190672305611916,5.0,SA
BRB,Barbados,2019,1.2282220968233133,1.2282220968233133,116.0,SA
BRB,Barbados,2021,1.2500824199634613,1.2500824199634613,118.0,SA
BRB,Barbados,2024,1.2553498878845937,1.2553498878845937,118.0,SA
BWA,Botswana,2019,2.6928800070275254,2.6928800070275254,54.0,AF
BWA,Botswana,2021,2.6905388453606456,2.6905388453606456,58.0,AF
BWA,Botswana,2024,2.698877080652168,2.698877080652168,58.0,AF
CAN,Canada,2019,5.578782293717518,5.578782293717518,7.0,NA
CAN,Canada,2021,5.660036713815549,5.660036713815549,7.0,NA
CAN,Canada,2024,5.600517534381315,5.600517534381315,7.0,NA
CHE,Switzerland,2019,2.539054178355108,2.539054178355108,62.0,EU
CHE,Switzerland,2021,2.9901204365439606,2.9901204365439606,45.0,EU
CHE,Switzerland,2024,3.121621814498364,3.121621814498364,43.0,EU
CHL,Chile,2019,3.1865626274317376,3.1865626274317376,35.0,SA
CHL,Chile,2021,3.217735356582034,3.217735356582034,37.0,SA
CHL,Chile,2024,3.20001971709476,3.20001971709476,40.0,SA
CHN,China,2019,6.274091625323354,6.274091625323354,2.0,AS
CHN,China,2021,6.188607823752436,6.188607823752436,5.0,AS
CHN,China,2024,6.195260494786622,6.195260494786622,4.0,AS
CIV,Cote d'Ivoire,2019,3.1149456309064645,3.1149456309064645,39.0,AF
CIV,Cote d'Ivoire,2021,3.1213405789915343,3.1213405789915343,40.0,AF
CIV,Cote d'Ivoire,2024,3.14178718048952,3.14178718048952,41.0,AF
CMR,Cameroon,2019,3.2896033059272427,3.2896033059272427,32.0,AF
CMR,Cameroon,2021,3.3122657458084688,3.3122657458084688,35.0,AF
CMR,Cameroon,2024,3.370004210510148,3.370004210510148,36.0,AF
COL,Colombia,2019,5.089878121607107,5.089878121607107,9.0,SA
COL,Colombia,2021,5.204276448312541,5.204276448312541,10.0,SA
COL,Colombia,2024,5.2008753522527575,5.2008753522527575,10.0,SA
CRI,Costa Rica,2019,3.817019343888616,3.817019343888616,24.0,SA
CRI,Costa Rica,2021,3.82555784988197,3.82555784988197,23.0,SA
CRI,Costa Rica,2024,4.168587442169546,4.168587442169546,21.0,SA
CYP,Cyprus,2019,1.4741137595598477,1.4741137595598477,107.0,EU
CYP,Cyprus,2021,1.725254582000605,1.725254582000605,98.0,EU
CYP,Cyprus,2024,1.7366079889552233,1.7366079889552233,100.0,EU
CZE,Czechia,2019,1.7957145958523475,1.7957145958523475,93.0,EU
CZE,Czechia,2021,2.0094897204307776,2.0094897204307776,85.0,EU
CZE,Czechia,2024,2.0105642385886684,2.0105642385886684,87.0,EU
DEU,Germany,2019,3.227418416517972,3.227418416517972,34.0,EU
DEU,Germany,2021,3.437795156808452,3.437795156808452,33.0,EU
DEU,Germany,2024,3.4679412981341864,3.4679412981341864,34.0,EU
DNK,Denmark,2019,2.5906046891361445,2.5906046891361445,58.0,EU
DNK,Denmark,2021,2.70821334236427,2.70821334236427,57.0,EU
DNK,Denmark,2024,2.7627163849563243,2.7627163849563243,57.0,EU
DOM,Dominican Republic,2019,2.202224423931906,2.202224423931906,75.0,SA
DOM,Dominican Republic,2021,2.216684728713509,2.216684728713509,76.0,SA
DOM,Dominican Republic,2024,2.2492867982061684,2.2492867982061684,77.0,SA
DZA,Algeria,2019,2.5214981598989965,2.5214981598989965,64.0,AF
DZA,Algeria,2021,2.457841249832609,2.457841249832609,68.0,AF
DZA,Algeria,2024,2.4742144125986405,2.4742144125986405,69.0,AF
ECU,Ecuador,2019,4.08197717733526,4.08197717733526,21.0,SA
ECU,Ecuador,2021,4.14799859097779,4.14799859097779,20.0,SA
ECU,Ecuador,2024,4.191421318804702,4.191421318804702,20.0,SA
EGY,"Egypt, Arab Rep.",2019,2.987126361732475,2.987126361732475,43.0,AF
EGY,"Egypt, Arab Rep.",2021,3.07883074475713,3.07883074475713,41.0,AF
EGY,"Egypt, Arab Rep.",2024,3.1079371162929403,3.1079371162929403,44.0,AF
ESP,Spain,2019,4.58088241840773,4.58088241840773,15.0,EU
ESP,Spain,2021,5.050275014047486,5.050275014047486,11.0,EU
ESP,Spain,2024,4.953870998702568,4.953870998702568,13.0,EU
EST,Estonia,2019,1.5684244510342036,1.5684244510342036,103.0,EU
EST,Estonia,2021,1.6042713405321916,1.6042713405321916,104.0,EU
EST,Estonia,2024,1.6041880494972929,1.6041880494972929,105.0,EU
FIN,Finland,2019,2.3022566716259485,2.3022566716259485,72.0,EU
FIN,Finland,2021,2.3905297009609816,2.3905297009609816,69.0,EU
FIN,Finland,2024,2.4079162296244,2.4079162296244,70.0,EU
FRA,France,2019,4.883770851601164,4.883770851601164,10.0,EU
FRA,France,2021,5.397999432403109,5.397999432403109,9.0,EU
FRA,France,2024,5.409331539893459,5.409331539893459,9.0,EU
GBR,United Kingdom,2019,4.128824935457505,4.128824935457505,20.0,EU
GBR,United Kingdom,2021,3.5835861169450225,3.5835861169450225,29.0,EU
GBR,United Kingdom,2024,3.964514127930508,3.964514127930508,22.0,EU
GEO,Georgia,2019,1.835763518407699,1.835763518407699,89.0,AS
GEO,Georgia,2021,1.928089230326392,1.928089230326392,89.0,AS
GEO,Georgia,2024,2.052437023902987,2.052437023902987,84.0,AS
GHA,Ghana,2019,2.2991392217044044,2.2991392217044044,73.0,AF
GHA,Ghana,2021,2.316492842706315,2.316492842706315,74.0,AF
GHA,Ghana,2024,2.333826615057459,2.333826615057459,75.0,AF
GRC,Greece,2019,2.9969708279163285,2.9969708279163285,42.0,EU
GRC,Greece,2021,3.0222639677038314,3.0222639677038314,43.0,EU
GRC,Greece,2024,3.028892749411989,3.028892749411989,46.0,EU
GTM,Guatemala,2019,2.73872704318256,2.73872704318256,52.0,SA
GTM,Guatemala,2021,2.748493442203241,2.748493442203241,56.0,SA
GTM,Guatemala,2024,2.776939652453191,2.776939652453191,56.0,SA
HND,Honduras,2019,2.767684629059625,2.767684629059625,50.0,SA
HND,Honduras,2021,2.7785156805003086,2.7785156805003086,54.0,SA
HND,Honduras,2024,2.8057971761766454,2.8057971761766454,55.0,SA
HRV,Croatia,2019,3.4598579565360543,3.4598579565360543,31.0,EU
HRV,Croatia,2021,3.5547571613192788,3.5547571613192788,30.0,EU
HRV,Croatia,2024,3.539755449611455,3.539755449611455,31.0,EU
HUN,Hungary,2019,1.932916664839628,1.932916664839628,86.0,EU
HUN,Hungary,2021,1.969574146499142,1.969574146499142,88.0,EU
HUN,Hungary,2024,1.9717478837148192,1.9717478837148192,89.0,EU
IDN,Indonesia,2019,5.40508143618547,5.40508143618547,8.0,AS
IDN,Indonesia,2021,5.462661102224184,5.462661102224184,8.0,AS
IDN,Indonesia,2024,5.433486508565176,5.433486508565176,8.0,AS
IND,India,2019,5.693411337879321,5.693411337879321,6.0,AS
IND,India,2021,5.722478672647156,5.722478672647156,6.0,AS
IND,India,2024,5.795331795408972,5.795331795408972,6.0,AS
IRL,Ireland,2019,1.9730933911264827,1.9730933911264827,84.0,EU
IRL,Ireland,2021,2.007180804638409,2.007180804638409,86.0,EU
IRL,Ireland,2024,1.9840609342783992,1.9840609342783992,88.0,EU
IRN,"Iran, Islamic Rep.",2019,3.236973406980635,3.236973406980635,33.0,AS
IRN,"Iran, Islamic Rep.",2021,3.4610716727406348,3.4610716727406348,32.0,AS
IRN,"Iran, Islamic Rep.",2024,3.473144052665218,3.473144052665218,33.0,AS
ISL,Iceland,2019,2.875804130355086,2.875804130355086,46.0,EU
ISL,Iceland,2021,3.0618490998092724,3.0618490998092724,42.0,EU
ISL,Iceland,2024,3.212563858259513,3.212563858259513,38.0,EU
ISR,Israel,2019,1.8022995817116625,1.8022995817116625,92.0,AS
ISR,Israel,2021,1.8896243519279057,1.8896243519279057,91.0,AS
ISR,Israel,2024,1.896350221840431,1.896350221840431,92.0,AS
ITA,Italy,2019,4.769010084966321,4.769010084966321,12.0,EU
ITA,Italy,2021,4.776514842035744,4.776514842035744,15.0,EU
ITA,Italy,2024,4.998016122202534,4.998016122202534,12.0,EU
JAM,Jamaica,2019,1.7539404962570695,1.7539404962570695,94.0,SA
JAM,Jamaica,2021,1.7816329172333916,1.7816329172333916,95.0,SA
JAM,Jamaica,2024,1.8273087005235549,1.8273087005235549,97.0,SA
JOR,Jordan,2019,1.7196072412737593,1.7196072412737593,95.0,AS
JOR,Jordan,2021,1.795376288170869,1.795376288170869,94.0,AS
JOR,Jordan,2024,1.8331731991010023,1.8331731991010023,96.0,AS
JPN,Japan,2019,4.389005718101104,4.389005718101104,18.0,AS
JPN,Japan,2021,4.891856332538413,4.891856332538413,12.0,AS
JPN,Japan,2024,5.105987629021226,5.105987629021226,11.0,AS
KAZ,Kazakhstan,2019,3.174638420614033,3.174638420614033,36.0,AS
KAZ,Kazakhstan,2021,3.4238421975376583,3.4238421975376583,34.0,AS
KAZ,Kazakhstan,2024,3.6372132860560256,3.6372132860560256,30.0,AS
KEN,Kenya,2019,3.740369059032661,3.740369059032661,26.0,AF
KEN,Kenya,2021,3.738923750665299,3.738923750665299,26.0,AF
KEN,Kenya,2024,3.755057282440782,3.755057282440782,27.0,AF
KGZ,Kyrgyz Republic,2019,2.021328609067208,2.021328609067208,82.0,AS
KGZ,Kyrgyz Republic,2021,2.025525834684518,2.025525834684518,83.0,AS
KGZ,Kyrgyz Republic,2024,2.0262871987467426,2.0262871987467426,85.0,AS
KHM,Cambodia,2019,2.445820680525787,2.445820680525787,67.0,AS
KHM,Cambodia,2021,2.519924254687677,2.519924254687677,66.0,AS
KHM,Cambodia,2024,2.496119665785591,2.496119665785591,67.0,AS
KOR,"Korea, Rep.",2019,2.051181292725366,2.051181292725366,81.0,AS
KOR,"Korea, Rep.",2021,2.337153490643274,2.337153490643274,72.0,AS
KOR,"Korea, Rep.",2024,2.355981763476199,2.355981763476199,74.0,AS
KWT,Kuwait,2019,1.3365244902402456,1.3365244902402456,113.0,AS
KWT,Kuwait,2021,1.3415490491182616,1.3415490491182616,114.0,AS
KWT,Kuwait,2024,1.3535575169703538,1.3535575169703538,114.0,AS
LAO,Lao PDR,2019,2.340996537940666,2.340996537940666,70.0,AS
LAO,Lao PDR,2021,2.3447597079709057,2.3447597079709057,71.0,AS
LAO,Lao PDR,2024,2.362027108561582,2.362027108561582,73.0,AS
LBN,Lebanon,2019,1.2761558684465868,1.2761558684465868,114.0,AS
LBN,Lebanon,2021,1.3297934306472314,1.3297934306472314,115.0,AS
LBN,Lebanon,2024,1.349862118063584,1.349862118063584,115.0,AS
LKA,Sri Lanka,2019,2.7816841066438456,2.7816841066438456,48.0,AS
LKA,Sri Lanka,2021,2.7755420519827343,2.7755420519827343,55.0,AS
LKA,Sri Lanka,2024,2.6983055427265503,2.6983055427265503,59.0,AS
LTU,Lithuania,2019,1.5754319443867797,1.5754319443867797,102.0,EU
LTU,Lithuania,2021,1.595510498500849,1.595510498500849,106.0,EU
LTU,Lithuania,2024,1.5970840946084812,1.5970840946084812,106.0,EU
LUX,Luxembourg,2019,1.2189012674229744,1.2189012674229744,117.0,EU
LUX,Luxembourg,2021,1.2558546510674116,1.2558546510674116,117.0,EU
LUX,Luxembourg,2024,1.3008680220854567,1.3008680220854567,117.0,EU
LVA,Latvia,2019,1.564396244064374,1.564396244064374,104.0,EU
LVA,Latvia,2021,1.5863138605761005,1.5863138605761005,107.0,EU
LVA,Latvia,2024,1.5890449245784042,1.5890449245784042,107.0,EU
MAR,Morocco,2019,2.583641280101827,2.583641280101827,59.0,AF
MAR,Morocco,2021,2.3195080075985457,2.3195080075985457,73.0,AF
MAR,Morocco,2024,2.196377708968641,2.196377708968641,79.0,AF
MDA,Moldova,2019,1.1817060986438872,1.1817060986438872,118.0,EU
MDA,Moldova,2021,1.361371624132251,1.361371624132251,113.0,EU
MDA,Moldova,2024,1.3621551581108855,1.3621551581108855,113.0,EU
MEX,Mexico,2019,6.348356402667054,6.348356402667054,1.0,NA
MEX,Mexico,2021,6.3033768685341895,6.3033768685341895,2.0,NA
MEX,Mexico,2024,6.427630553757962,6.427630553757962,1.0,NA
MKD,North Macedonia,2019,1.5472131638070352,1.5472131638070352,105.0,EU
MKD,North Macedonia,2021,1.7550314885135614,1.7550314885135614,97.0,EU
MKD,North Macedonia,2024,1.8354240659668943,1.8354240659668943,95.0,EU
MLI,Mali,2019,2.4286456832833947,2.4286456832833947,69.0,AF
MLI,Mali,2021,2.377006072744803,2.377006072744803,70.0,AF
MLI,Mali,2024,2.3894715451423565,2.3894715451423565,71.0,AF
MLT,Malta,2019,1.608972293226549,1.608972293226549,101.0,EU
MLT,Malta,2021,1.701076997561063,1.701076997561063,99.0,EU
MLT,Malta,2024,1.6843863745489709,1.6843863745489709,102.0,EU
MNE,Montenegro,2019,1.659149346801457,1.659149346801457,96.0,EU
MNE,Montenegro,2021,1.75864779814017,1.75864779814017,96.0,EU
MNE,Montenegro,2024,1.7743140566414866,1.7743140566414866,98.0,EU
MNG,Mongolia,2019,3.1169593293700384,3.1169593293700384,38.0,AS
MNG,Mongolia,2021,3.228033835717388,3.228033835717388,36.0,AS
MNG,Mongolia,2024,3.248125362474484,3.248125362474484,37.0,AS
MUS,Mauritius,2019,1.3707824637748025,1.3707824637748025,112.0,AF
MUS,Mauritius,2021,1.3912758031620456,1.3912758031620456,112.0,AF
MUS,Mauritius,2024,1.413533061925628,1.413533061925628,112.0,AF
MWI,Malawi,2019,2.5550852719252526,2.5550852719252526,61.0,AF
MWI,Malawi,2021,2.499521270484561,2.499521270484561,67.0,AF
MWI,Malawi,2024,2.508348106141697,2.508348106141697,66.0,AF
MYS,Malaysia,2019,3.9579920791712326,3.9579920791712326,22.0,AS
MYS,Malaysia,2021,3.942012616362175,3.942012616362175,21.0,AS
MYS,Malaysia,2024,3.958744183635409,3.958744183635409,23.0,AS
NAM,Namibia,2019,3.1619017144343995,3.1619017144343995,37.0,AF
NAM,Namibia,2021,3.202898542084001,3.202898542084001,38.0,AF
NAM,Namibia,2024,3.2078697812003383,3.2078697812003383,39.0,AF
NGA,Nigeria,2019,2.9441248185458417,2.9441248185458417,44.0,AF
NGA,Nigeria,2021,2.9676379785437725,2.9676379785437725,46.0,AF
NGA,Nigeria,2024,2.988542466361019,2.988542466361019,49.0,AF
NIC,Nicaragua,2019,2.764331198870151,2.764331198870151,51.0,SA
NIC,Nicaragua,2021,2.656349015723185,2.656349015723185,59.0,SA
NIC,Nicaragua,2024,2.676318560840944,2.676318560840944,60.0,SA
NLD,Netherlands,2019,2.2332883212269263,2.2332883212269263,74.0,EU
NLD,Netherlands,2021,2.569219397226021,2.569219397226021,63.0,EU
NLD,Netherlands,2024,2.5515314552304087,2.5515314552304087,64.0,EU
NPL,Nepal,2019,2.6132358104436992,2.6132358104436992,57.0,AS
NPL,Nepal,2021,2.604035616650457,2.604035616650457,60.0,AS
NPL,Nepal,2024,2.6127496374376427,2.6127496374376427,61.0,AS
NZL,New Zealand,2019,3.708019670013504,3.708019670013504,27.0,OC
NZL,New Zealand,2021,3.697542380398854,3.697542380398854,27.0,OC
NZL,New Zealand,2024,3.64489024159796,3.64489024159796,29.0,OC
OMN,Oman,2019,1.9721433940211195,1.9721433940211195,85.0,AS
OMN,Oman,2021,2.004089620496037,2.004089620496037,87.0,AS
OMN,Oman,2024,2.0973097068238062,2.0973097068238062,83.0,AS
PAK,Pakistan,2019,2.810043382174394,2.810043382174394,47.0,AS
PAK,Pakistan,2021,2.848689899639654,2.848689899639654,49.0,AS
PAK,Pakistan,2024,2.887107213302184,2.887107213302184,51.0,AS
PAN,Panama,2019,3.563258236639635,3.563258236639635,30.0,SA
PAN,Panama,2021,3.748274288179522,3.748274288179522,25.0,SA
PAN,Panama,2024,3.881568640393968,3.881568640393968,25.0,SA
PER,Peru,2019,4.641100916179128,4.641100916179128,14.0,SA
PER,Peru,2021,4.696037386841039,4.696037386841039,17.0,SA
PER,Peru,2024,4.727841676835304,4.727841676835304,16.0,SA
PHL,Philippines,2019,3.845130800322872,3.845130800322872,23.0,AS
PHL,Philippines,2021,3.9007365624606303,3.9007365624606303,22.0,AS
PHL,Philippines,2024,3.931652803749919,3.931652803749919,24.0,AS
POL,Poland,2019,2.469992847914011,2.469992847914011,66.0,EU
POL,Poland,2021,2.832804421611583,2.832804421611583,50.0,EU
POL,Poland,2024,2.8356945432640064,2.8356945432640064,53.0,EU
PRT,Portugal,2019,3.639753851575711,3.639753851575711,28.0,EU
PRT,Portugal,2021,3.543856517304968,3.543856517304968,31.0,EU
PRT,Portugal,2024,3.3869574881971465,3.3869574881971465,35.0,EU
PRY,Paraguay,2019,2.130253499906554,2.130253499906554,78.0,SA
PRY,Paraguay,2021,2.143674522685238,2.143674522685238,80.0,SA
PRY,Paraguay,2024,2.169044164639357,2.169044164639357,80.0,SA
QAT,Qatar,2019,1.2372130465996518,1.2372130465996518,115.0,AS
QAT,Qatar,2021,1.2872767873080702,1.2872767873080702,116.0,AS
QAT,Qatar,2024,1.3066849976891348,1.3066849976891348,116.0,AS
ROU,Romania,2019,2.509811099404194,2.509811099404194,65.0,EU
ROU,Romania,2021,2.562190091602389,2.562190091602389,64.0,EU
ROU,Romania,2024,2.5818779359169044,2.5818779359169044,63.0,EU
RWA,Rwanda,2019,1.4570801024331423,1.4570801024331423,109.0,AF
RWA,Rwanda,2021,1.461978098378302,1.461978098378302,110.0,AF
RWA,Rwanda,2024,1.679946629731301,1.679946629731301,103.0,AF
SAU,Saudi Arabia,2019,2.5221516312574805,2.5221516312574805,63.0,AS
SAU,Saudi Arabia,2021,2.6008893463543243,2.6008893463543243,61.0,AS
SAU,Saudi Arabia,2024,2.994829372781651,2.994829372781651,48.0,AS
SEN,Senegal,2019,2.5596985981755265,2.5596985981755265,60.0,AF
SEN,Senegal,2021,2.579080183445781,2.579080183445781,62.0,AF
SEN,Senegal,2024,2.59061808079388,2.59061808079388,62.0,AF
SGP,Singapore,2019,1.648078977358002,1.648078977358002,97.0,AS
SGP,Singapore,2021,1.5985853522390134,1.5985853522390134,105.0,AS
SGP,Singapore,2024,1.569129901119506,1.569129901119506,109.0,AS
SLE,Sierra Leone,2019,1.831744462204828,1.831744462204828,90.0,AF
SLE,Sierra Leone,2021,1.83594055989026,1.83594055989026,92.0,AF
SLE,Sierra Leone,2024,1.9304362200759475,1.9304362200759475,90.0,AF
SLV,El Salvador,2019,1.6271948583788725,1.6271948583788725,99.0,SA
SLV,El Salvador,2021,1.6493843950498046,1.6493843950498046,102.0,SA
SLV,El Salvador,2024,1.6986628164529294,1.6986628164529294,101.0,SA
SRB,Serbia,2019,1.5365946353401596,1.5365946353401596,106.0,EU
SRB,Serbia,2021,1.5528679631545068,1.5528679631545068,108.0,EU
SRB,Serbia,2024,1.586833305133445,1.586833305133445,108.0,EU
SVK,Slovak Republic,2019,2.154592651182882,2.154592651182882,77.0,EU
SVK,Slovak Republic,2021,2.200621708205502,2.200621708205502,77.0,EU
SVK,Slovak Republic,2024,2.204648317478652,2.204648317478652,78.0,EU
SVN,Slovenia,2019,2.434021582216611,2.434021582216611,68.0,EU
SVN,Slovenia,2021,2.521978845886591,2.521978845886591,65.0,EU
SVN,Slovenia,2024,2.525541477962548,2.525541477962548,65.0,EU
SWE,Sweden,2019,2.6679956974646872,2.6679956974646872,55.0,EU
SWE,Sweden,2021,2.815737723654693,2.815737723654693,52.0,EU
SWE,Sweden,2024,2.87410960887964,2.87410960887964,52.0,EU
THA,Thailand,2019,4.560417461438751,4.560417461438751,16.0,AS
THA,Thailand,2021,4.871720798340538,4.871720798340538,14.0,AS
THA,Thailand,2024,4.548982809692328,4.548982809692328,17.0,AS
TJK,Tajikistan,2019,2.1629592151365054,2.1629592151365054,76.0,AS
TJK,Tajikistan,2021,2.166697847739018,2.166697847739018,79.0,AS
TJK,Tajikistan,2024,2.36612004534704,2.36612004534704,72.0,AS
TTO,Trinidad and Tobago,2019,1.4729520055170906,1.4729520055170906,108.0,SA
TTO,Trinidad and Tobago,2021,1.458020898387705,1.458020898387705,111.0,SA
TTO,Trinidad and Tobago,2024,1.4747248523784589,1.4747248523784589,111.0,SA
TUN,Tunisia,2019,1.977104428123904,1.977104428123904,83.0,AF
TUN,Tunisia,2021,2.0105330539937576,2.0105330539937576,84.0,AF
TUN,Tunisia,2024,2.0245041253321907,2.0245041253321907,86.0,AF
TUR,Turkiye,2019,2.637537248439658,2.637537248439658,56.0,AS
TUR,Turkiye,2021,2.8204153541467383,2.8204153541467383,51.0,AS
TUR,Turkiye,2024,3.499397752867485,3.499397752867485,32.0,AS
TZA,Tanzania,2019,4.694685013303113,4.694685013303113,13.0,AF
TZA,Tanzania,2021,4.724091796115549,4.724091796115549,16.0,AF
TZA,Tanzania,2024,4.768524467608497,4.768524467608497,15.0,AF
URY,Uruguay,2019,1.6381099124780032,1.6381099124780032,98.0,SA
URY,Uruguay,2021,1.6587465828668109,1.6587465828668109,101.0,SA
URY,Uruguay,2024,1.6687529743041154,1.6687529743041154,104.0,SA
USA,United States,2019,6.029082038478877,6.029082038478877,5.0,NA
USA,United States,2021,6.192005329538807,6.192005329538807,4.0,NA
USA,United States,2024,6.234638214047702,6.234638214047702,3.0,NA
UZB,Uzbekistan,2019,2.096246269322391,2.096246269322391,80.0,AS
UZB,Uzbekistan,2021,2.196792458670973,2.196792458670973,78.0,AS
UZB,Uzbekistan,2024,2.486379511076396,2.486379511076396,68.0,AS
VEN,"Venezuela, RB",2019,4.391264470950455,4.391264470950455,17.0,SA
VEN,"Venezuela, RB",2021,4.45346727732962,4.45346727732962,19.0,SA
VEN,"Venezuela, RB",2024,4.519661044843935,4.519661044843935,19.0,SA
VNM,Viet Nam,2019,3.767542722423992,3.767542722423992,25.0,AS
VNM,Viet Nam,2021,3.816262983053925,3.816262983053925,24.0,AS
VNM,Viet Nam,2024,3.783424415881551,3.783424415881551,26.0,AS
ZAF,South Africa,2019,4.769080695929603,4.769080695929603,11.0,AF
ZAF,South Africa,2021,4.879378336600095,4.879378336600095,13.0,AF
ZAF,South Africa,2024,4.8557069855262345,4.8557069855262345,14.0,AF
ZMB,Zambia,2019,3.103041816610705,3.103041816610705,40.0,AF
ZMB,Zambia,2021,3.124103847573091,3.124103847573091,39.0,AF
ZMB,Zambia,2024,3.139532313153149,3.139532313153149,42.0,AF
ZWE,Zimbabwe,2019,2.936561707729545,2.936561707729545,45.0,AF
ZWE,Zimbabwe,2021,2.942747320925247,2.942747320925247,48.0,AF
ZWE,Zimbabwe,2024,2.953876033249212,2.953876033249212,50.0,AF
